Unnamed: 0,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club_Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release_Clause
248,210413,A. Romagnoli,23,https://cdn.sofifa.org/players/4/19/210413.png,Italy,https://cdn.sofifa.org/flags/27.png,82,89,Milan,https://cdn.sofifa.org/teams/2/light/47.png,€26.5M,€84K,1750,Left,2.0,3.0,2.0,Medium/ High,Normal,No,LCB,13.0,"Aug 11, 2015",,2022,6'2,172lbs,58,58,58,57,58,58,58,57,59,59,59,60,65,65,65,60,73,78,78,78,73,76,83,83,83,76,36.0,30.0,76.0,70.0,28.0,65.0,36.0,24.0,69.0,69.0,63.0,69.0,60.0,78.0,53.0,64.0,78.0,75.0,81.0,46.0,84.0,85.0,31.0,40.0,34.0,76.0,88.0,85.0,81.0,9.0,14.0,12.0,8.0,9.0,€50.4M
249,209989,T. Partey,25,https://cdn.sofifa.org/players/4/19/209989.png,Ghana,https://cdn.sofifa.org/flags/117.png,82,88,Atlético Madrid,https://cdn.sofifa.org/teams/2/light/240.png,€25.5M,€59K,2068,Right,1.0,3.0,3.0,High/ High,Lean,Yes,CDM,5.0,"Jul 1, 2015",,2023,6'1,170lbs,73,73,73,74,75,75,75,74,77,77,77,76,80,80,80,76,79,82,82,82,79,79,81,81,81,79,58.0,63.0,68.0,85.0,53.0,78.0,62.0,58.0,79.0,81.0,73.0,76.0,72.0,77.0,53.0,79.0,84.0,87.0,81.0,75.0,76.0,79.0,60.0,73.0,46.0,75.0,80.0,83.0,80.0,11.0,13.0,9.0,9.0,7.0,€57.4M
250,209297,Fred,25,https://cdn.sofifa.org/players/4/19/209297.png,Brazil,https://cdn.sofifa.org/flags/54.png,82,84,Manchester United,https://cdn.sofifa.org/teams/2/light/11.png,€26.5M,€140K,2180,Left,1.0,4.0,4.0,High/ High,Lean,No,CM,17.0,"Jun 21, 2018",,2023,5'7,141lbs,76,76,76,79,79,79,79,79,81,81,81,80,82,82,82,80,80,81,81,81,80,79,75,75,75,79,67.0,74.0,55.0,85.0,70.0,79.0,70.0,72.0,80.0,86.0,77.0,79.0,84.0,82.0,87.0,76.0,83.0,87.0,61.0,76.0,73.0,80.0,69.0,76.0,65.0,82.0,76.0,78.0,69.0,7.0,16.0,15.0,11.0,15.0,€51M
251,208830,J. Vardy,31,https://cdn.sofifa.org/players/4/19/208830.png,England,https://cdn.sofifa.org/flags/14.png,82,82,Leicester City,https://cdn.sofifa.org/teams/2/light/95.png,€20M,€96K,2082,Right,3.0,3.0,3.0,High/ High,Lean,Yes,ST,9.0,"May 1, 2012",,2022,5'10,163lbs,83,83,83,80,82,82,82,80,78,78,78,79,72,72,72,79,70,66,66,66,70,69,65,65,65,69,64.0,85.0,69.0,65.0,82.0,76.0,60.0,57.0,48.0,76.0,89.0,91.0,75.0,88.0,76.0,85.0,76.0,86.0,67.0,67.0,92.0,49.0,85.0,72.0,81.0,82.0,56.0,52.0,51.0,15.0,14.0,7.0,15.0,11.0,€38M
252,208596,A. Belotti,24,https://cdn.sofifa.org/players/4/19/208596.png,Italy,https://cdn.sofifa.org/flags/27.png,82,87,Torino,https://cdn.sofifa.org/teams/2/light/54.png,€30M,€58K,1962,Right,3.0,5.0,3.0,High/ High,Normal,Yes,LS,9.0,"Aug 17, 2015",,2021,5'11,159lbs,83,83,83,76,80,80,80,76,75,75,75,74,67,67,67,74,59,58,58,58,59,57,58,58,58,57,42.0,88.0,84.0,68.0,80.0,78.0,64.0,56.0,42.0,75.0,78.0,79.0,79.0,76.0,75.0,81.0,83.0,83.0,84.0,67.0,83.0,31.0,85.0,61.0,77.0,75.0,55.0,23.0,32.0,13.0,7.0,12.0,14.0,7.0,€53.3M
253,208448,E. Forsberg,26,https://cdn.sofifa.org/players/4/19/208448.png,Sweden,https://cdn.sofifa.org/flags/46.png,82,83,RB Leipzig,https://cdn.sofifa.org/teams/2/light/112172.png,€26M,€67K,1936,Right,2.0,4.0,4.0,Medium/ Medium,Normal,Yes,LM,10.0,"Jan 7, 2015",,2022,5'10,163lbs,74,74,74,81,80,80,80,81,82,82,82,81,77,77,77,81,63,61,61,61,63,57,48,48,48,57,84.0,70.0,45.0,85.0,67.0,82.0,81.0,77.0,69.0,87.0,76.0,70.0,81.0,82.0,82.0,73.0,53.0,74.0,62.0,74.0,62.0,43.0,75.0,83.0,66.0,77.0,35.0,26.0,17.0,13.0,7.0,9.0,15.0,11.0,€46.2M
254,207494,J. Lingard,25,https://cdn.sofifa.org/players/4/19/207494.png,England,https://cdn.sofifa.org/flags/14.png,82,83,Manchester United,https://cdn.sofifa.org/teams/2/light/11.png,€26.5M,€140K,2095,Right,2.0,3.0,4.0,High/ High,Lean,Yes,CAM,7.0,"Jul 1, 2010",,2021,5'9,137lbs,80,80,80,83,83,83,83,83,83,83,83,82,78,78,78,82,72,69,69,69,72,69,62,62,62,69,74.0,78.0,64.0,78.0,70.0,83.0,80.0,63.0,66.0,83.0,84.0,82.0,86.0,83.0,86.0,80.0,63.0,87.0,53.0,80.0,73.0,53.0,86.0,82.0,65.0,84.0,65.0,50.0,44.0,14.0,10.0,8.0,13.0,9.0,€51M
255,207471,F. Vázquez,29,https://cdn.sofifa.org/players/4/19/207471.png,Argentina,https://cdn.sofifa.org/flags/52.png,82,82,Sevilla FC,https://cdn.sofifa.org/teams/2/light/481.png,€21.5M,€27K,1969,Left,2.0,3.0,4.0,Medium/ High,Normal,Yes,LCM,22.0,"Jul 16, 2016",,2021,6'1,181lbs,78,78,78,80,81,81,81,80,82,82,82,79,79,79,79,79,64,68,68,68,64,61,60,60,60,61,73.0,74.0,68.0,84.0,81.0,86.0,79.0,68.0,78.0,87.0,58.0,62.0,69.0,78.0,39.0,76.0,44.0,61.0,79.0,84.0,78.0,54.0,77.0,84.0,67.0,80.0,46.0,40.0,37.0,14.0,15.0,13.0,9.0,7.0,€45.2M
256,205678,E. Višća,28,https://cdn.sofifa.org/players/4/19/205678.png,Bosnia Herzegovina,https://cdn.sofifa.org/flags/8.png,82,82,Medipol Başakşehir FK,https://cdn.sofifa.org/teams/2/light/101014.png,€22.5M,€40K,2054,Right,2.0,4.0,4.0,High/ Medium,Lean,No,RM,7.0,"Aug 16, 2011",,2021,5'8,139lbs,78,78,78,83,81,81,81,83,81,81,81,82,76,76,76,82,70,64,64,64,70,66,55,55,55,66,80.0,80.0,45.0,78.0,74.0,82.0,74.0,60.0,69.0,82.0,90.0,89.0,93.0,80.0,88.0,79.0,69.0,84.0,58.0,77.0,47.0,49.0,80.0,73.0,75.0,78.0,55.0,40.0,40.0,8.0,14.0,14.0,12.0,16.0,€42.8M
257,205452,A. Rüdiger,25,https://cdn.sofifa.org/players/4/19/205452.png,Germany,https://cdn.sofifa.org/flags/21.png,82,84,Chelsea,https://cdn.sofifa.org/teams/2/light/5.png,€22.5M,€110K,1843,Right,2.0,3.0,2.0,Medium/ High,Lean,Yes,CB,16.0,"Jul 9, 2017",,2022,6'3,187lbs,60,60,60,61,60,60,60,61,62,62,62,64,67,67,67,64,76,78,78,78,76,78,83,83,83,78,68.0,27.0,80.0,75.0,34.0,59.0,35.0,56.0,72.0,69.0,67.0,78.0,59.0,82.0,50.0,70.0,73.0,60.0,82.0,41.0,88.0,80.0,33.0,57.0,40.0,72.0,82.0,85.0,82.0,14.0,15.0,10.0,12.0,8.0,€43.3M
258,203551,A. Florenzi,27,https://cdn.sofifa.org/players/4/19/203551.png,Italy,https://cdn.sofifa.org/flags/27.png,82,83,Roma,https://cdn.sofifa.org/teams/2/light/52.png,€20.5M,€73K,2253,Right,3.0,3.0,4.0,High/ Medium,Lean,Yes,RB,16.0,"Jul 1, 2010",,2023,5'8,148lbs,80,80,80,81,81,81,81,81,81,81,81,82,81,81,81,82,82,80,80,80,82,82,79,79,79,82,77.0,70.0,72.0,77.0,87.0,78.0,73.0,79.0,75.0,79.0,86.0,84.0,87.0,80.0,82.0,82.0,74.0,90.0,67.0,82.0,79.0,78.0,82.0,76.0,76.0,79.0,76.0,79.0,78.0,9.0,8.0,10.0,11.0,10.0,€36.4M
259,203263,H. Maguire,25,https://cdn.sofifa.org/players/4/19/203263.png,England,https://cdn.sofifa.org/flags/14.png,82,85,Leicester City,https://cdn.sofifa.org/teams/2/light/95.png,€23.5M,€77K,1853,Right,1.0,3.0,2.0,High/ High,Stocky,Yes,LCB,6.0,"Jun 15, 2017",,2023,6'4,220lbs,66,66,66,62,66,66,66,62,67,67,67,65,72,72,72,65,72,79,79,79,72,73,83,83,83,73,44.0,43.0,87.0,77.0,41.0,70.0,38.0,46.0,72.0,76.0,39.0,53.0,52.0,79.0,58.0,68.0,74.0,68.0,89.0,45.0,84.0,78.0,60.0,60.0,44.0,79.0,81.0,84.0,81.0,14.0,16.0,9.0,14.0,9.0,€46.4M
260,202371,T. Meunier,26,https://cdn.sofifa.org/players/4/19/202371.png,Belgium,https://cdn.sofifa.org/flags/7.png,82,83,Paris Saint-Germain,https://cdn.sofifa.org/teams/2/light/73.png,€21M,€87K,2162,Right,2.0,4.0,3.0,High/ High,Normal,Yes,RM,15.0,"Jul 3, 2016",,2020,6'3,198lbs,80,80,80,80,80,80,80,80,79,79,79,81,80,80,80,81,83,81,81,81,83,82,80,80,80,82,83.0,76.0,75.0,82.0,79.0,75.0,74.0,56.0,74.0,82.0,74.0,81.0,63.0,80.0,49.0,77.0,72.0,92.0,85.0,78.0,73.0,76.0,80.0,71.0,65.0,78.0,77.0,82.0,80.0,8.0,13.0,15.0,6.0,9.0,€40.4M
261,201956,S. Sané,27,https://cdn.sofifa.org/players/4/19/201956.png,Senegal,https://cdn.sofifa.org/flags/136.png,82,82,FC Schalke 04,https://cdn.sofifa.org/teams/2/light/34.png,€18.5M,€41K,1840,Right,2.0,3.0,3.0,Medium/ High,Lean,No,CB,26.0,"Jul 1, 2018",,2022,6'5,187lbs,65,65,65,63,64,64,64,63,65,65,65,65,70,70,70,65,74,79,79,79,74,76,83,83,83,76,57.0,38.0,88.0,73.0,26.0,64.0,33.0,58.0,71.0,70.0,62.0,62.0,60.0,79.0,37.0,77.0,47.0,69.0,88.0,55.0,84.0,83.0,48.0,62.0,43.0,78.0,78.0,90.0,78.0,14.0,7.0,10.0,13.0,16.0,€31.5M
262,201455,G. Kondogbia,25,https://cdn.sofifa.org/players/4/19/201455.png,Central African Rep.,https://cdn.sofifa.org/flags/105.png,82,85,Valencia CF,https://cdn.sofifa.org/teams/2/light/461.png,€27.5M,€46K,2171,Left,2.0,2.0,4.0,High/ Medium,Lean,Yes,CM,6.0,"Jul 2, 2018",,2022,6'2,176lbs,79,79,79,78,80,80,80,78,80,80,80,79,82,82,82,79,81,84,84,84,81,81,84,84,84,81,65.0,69.0,75.0,81.0,59.0,78.0,62.0,56.0,79.0,82.0,69.0,76.0,76.0,84.0,67.0,86.0,83.0,85.0,91.0,80.0,86.0,84.0,78.0,78.0,45.0,82.0,79.0,83.0,82.0,15.0,10.0,10.0,8.0,10.0,€59.8M
263,201400,Rafinha,25,https://cdn.sofifa.org/players/4/19/201400.png,Brazil,https://cdn.sofifa.org/flags/54.png,82,87,FC Barcelona,https://cdn.sofifa.org/teams/2/light/241.png,€29.5M,€165K,2091,Left,2.0,4.0,4.0,High/ High,Normal,Yes,CAM,12.0,"Jul 1, 2013",,2020,5'9,157lbs,77,77,77,81,81,81,81,81,83,83,83,80,81,81,81,80,75,75,75,75,75,73,70,70,70,73,72.0,73.0,55.0,86.0,76.0,87.0,75.0,61.0,76.0,84.0,71.0,70.0,80.0,79.0,80.0,79.0,73.0,67.0,66.0,82.0,44.0,70.0,77.0,81.0,67.0,80.0,68.0,74.0,66.0,11.0,6.0,15.0,13.0,7.0,€62.7M
264,201305,Gabriel Paulista,27,https://cdn.sofifa.org/players/4/19/201305.png,Brazil,https://cdn.sofifa.org/flags/54.png,82,83,Valencia CF,https://cdn.sofifa.org/teams/2/light/461.png,€21M,€44K,1959,Right,2.0,2.0,2.0,Low/ High,Lean,Yes,LCB,5.0,"Aug 18, 2017",,2022,6'2,174lbs,64,64,64,65,64,64,64,65,66,66,66,68,70,70,70,68,77,79,79,79,77,79,83,83,83,79,67.0,42.0,81.0,74.0,48.0,60.0,57.0,46.0,69.0,69.0,71.0,74.0,69.0,80.0,67.0,61.0,83.0,72.0,82.0,50.0,82.0,82.0,51.0,65.0,51.0,71.0,82.0,83.0,83.0,15.0,6.0,15.0,15.0,7.0,€45.7M
265,201153,Morata,25,https://cdn.sofifa.org/players/4/19/201153.png,Spain,https://cdn.sofifa.org/flags/45.png,82,85,Chelsea,https://cdn.sofifa.org/teams/2/light/5.png,€28.5M,€135K,1886,Right,3.0,4.0,3.0,High/ High,Normal,Yes,ST,7.0,"Jul 21, 2017",,2022,6'2,187lbs,84,84,84,82,83,83,83,82,81,81,81,80,71,71,71,80,59,55,55,55,59,55,51,51,51,55,73.0,80.0,86.0,78.0,80.0,83.0,76.0,44.0,51.0,82.0,76.0,86.0,66.0,79.0,60.0,80.0,84.0,68.0,78.0,72.0,56.0,24.0,85.0,76.0,70.0,76.0,37.0,14.0,20.0,4.0,5.0,4.0,4.0,5.0,€54.9M
266,199987,J. Cillessen,29,https://cdn.sofifa.org/players/4/19/199987.png,Netherlands,https://cdn.sofifa.org/flags/34.png,82,84,FC Barcelona,https://cdn.sofifa.org/teams/2/light/241.png,€18M,€135K,1292,Right,3.0,3.0,1.0,Medium/ Medium,Normal,No,GK,1.0,"Aug 25, 2016",,2021,6'1,183lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,10.0,12.0,47.0,19.0,12.0,10.0,10.0,33.0,32.0,54.0,50.0,48.0,78.0,50.0,35.0,71.0,40.0,67.0,15.0,25.0,25.0,11.0,60.0,21.0,61.0,18.0,12.0,11.0,80.0,83.0,75.0,81.0,80.0,€38.3M
267,199451,W. Ben Yedder,27,https://cdn.sofifa.org/players/4/19/199451.png,France,https://cdn.sofifa.org/flags/18.png,82,82,Sevilla FC,https://cdn.sofifa.org/teams/2/light/481.png,€23.5M,€28K,2042,Right,2.0,5.0,4.0,High/ High,Normal,Yes,RS,9.0,"Jul 30, 2016",,2021,5'7,150lbs,82,82,82,84,84,84,84,84,83,83,83,82,75,75,75,82,63,60,60,60,63,60,53,53,53,60,74.0,84.0,74.0,78.0,78.0,84.0,80.0,76.0,66.0,83.0,87.0,83.0,91.0,83.0,87.0,79.0,81.0,69.0,60.0,69.0,55.0,44.0,87.0,79.0,76.0,84.0,34.0,33.0,26.0,6.0,13.0,9.0,7.0,7.0,€49.4M
268,198951,C. Bakambu,27,https://cdn.sofifa.org/players/4/19/198951.png,DR Congo,https://cdn.sofifa.org/flags/110.png,82,83,Beijing Sinobo Guoan FC,https://cdn.sofifa.org/teams/2/light/111768.png,€26M,€33K,2010,Right,2.0,4.0,3.0,Medium/ Medium,Normal,Yes,ST,17.0,"Jan 17, 2018",,2021,6'0,161lbs,83,83,83,82,83,83,83,82,81,81,81,81,74,74,74,81,62,60,60,60,62,59,53,53,53,59,74.0,84.0,71.0,75.0,80.0,80.0,78.0,54.0,66.0,82.0,88.0,88.0,80.0,81.0,72.0,84.0,79.0,79.0,76.0,74.0,72.0,39.0,85.0,73.0,69.0,80.0,32.0,29.0,21.0,6.0,13.0,6.0,14.0,6.0,€59.2M
269,198950,Pablo Sarabia,26,https://cdn.sofifa.org/players/4/19/198950.png,Spain,https://cdn.sofifa.org/flags/45.png,82,83,Sevilla FC,https://cdn.sofifa.org/teams/2/light/481.png,€26M,€26K,2027,Left,2.0,4.0,4.0,High/ Medium,Normal,Yes,RCM,17.0,"Jul 1, 2016",,2020,5'9,154lbs,78,78,78,83,82,82,82,83,83,83,83,83,79,79,79,83,70,67,67,67,70,67,58,58,58,67,86.0,78.0,61.0,83.0,64.0,86.0,84.0,74.0,77.0,84.0,75.0,76.0,80.0,77.0,81.0,76.0,40.0,72.0,58.0,77.0,46.0,50.0,79.0,84.0,69.0,74.0,57.0,49.0,46.0,16.0,7.0,15.0,6.0,14.0,€56.6M
270,198717,W. Zaha,25,https://cdn.sofifa.org/players/4/19/198717.png,Ivory Coast,https://cdn.sofifa.org/flags/108.png,82,85,Crystal Palace,https://cdn.sofifa.org/teams/2/light/1799.png,€28.5M,€78K,1930,Right,2.0,3.0,5.0,High/ Low,Lean,Yes,LS,11.0,"Feb 2, 2015",,2023,5'11,146lbs,78,78,78,84,82,82,82,84,82,82,82,83,73,73,73,83,62,57,57,57,62,57,47,47,47,57,81.0,77.0,47.0,75.0,61.0,90.0,57.0,51.0,65.0,87.0,89.0,92.0,88.0,77.0,82.0,78.0,57.0,76.0,75.0,68.0,73.0,23.0,78.0,77.0,66.0,81.0,22.0,29.0,28.0,15.0,10.0,15.0,11.0,10.0,€56.3M
271,198706,Luis Alberto,25,https://cdn.sofifa.org/players/4/19/198706.png,Spain,https://cdn.sofifa.org/flags/45.png,82,85,Lazio,https://cdn.sofifa.org/teams/2/light/46.png,€28.5M,€67K,1941,Right,2.0,3.0,4.0,High/ Medium,Lean,Yes,CF,10.0,"Aug 31, 2016",,2022,6'0,163lbs,79,79,79,84,84,84,84,84,86,86,86,84,81,81,81,84,62,61,61,61,62,56,46,46,46,56,76.0,80.0,49.0,88.0,76.0,86.0,86.0,81.0,87.0,88.0,77.0,72.0,79.0,83.0,74.0,77.0,54.0,73.0,67.0,77.0,29.0,28.0,81.0,87.0,56.0,72.0,44.0,25.0,18.0,6.0,8.0,6.0,12.0,11.0,€50.6M
272,198164,Jonathan Viera,28,https://cdn.sofifa.org/players/4/19/198164.png,Spain,https://cdn.sofifa.org/flags/45.png,82,82,Beijing Sinobo Guoan FC,https://cdn.sofifa.org/teams/2/light/111768.png,€22.5M,€31K,2152,Right,2.0,4.0,4.0,High/ Low,Normal,Yes,LF,23.0,"Feb 19, 2018",,2020,5'7,141lbs,75,75,75,82,81,81,81,82,83,83,83,82,82,82,82,82,75,75,75,75,75,72,66,66,66,72,75.0,78.0,41.0,84.0,65.0,84.0,80.0,76.0,78.0,82.0,86.0,76.0,89.0,81.0,92.0,70.0,88.0,79.0,67.0,79.0,56.0,73.0,72.0,84.0,74.0,80.0,56.0,68.0,55.0,16.0,16.0,9.0,14.0,9.0,€49.5M
273,198141,Bartra,27,https://cdn.sofifa.org/players/4/19/198141.png,Spain,https://cdn.sofifa.org/flags/45.png,82,83,Real Betis,https://cdn.sofifa.org/teams/2/light/449.png,€21M,€32K,2032,Right,3.0,3.0,3.0,High/ Medium,Lean,Yes,CB,5.0,"Jan 30, 2018",,2023,6'0,161lbs,71,71,71,72,74,74,74,72,75,75,75,74,78,78,78,74,78,82,82,82,78,79,83,83,83,79,55.0,55.0,82.0,79.0,43.0,70.0,66.0,45.0,78.0,80.0,75.0,72.0,72.0,82.0,71.0,66.0,89.0,67.0,71.0,62.0,80.0,86.0,61.0,75.0,52.0,76.0,77.0,83.0,80.0,10.0,15.0,13.0,12.0,8.0,€45.7M
274,197655,S. Coates,27,https://cdn.sofifa.org/players/4/19/197655.png,Uruguay,https://cdn.sofifa.org/flags/60.png,82,83,Sporting CP,https://cdn.sofifa.org/teams/2/light/237.png,€21M,€19K,1714,Right,3.0,3.0,2.0,Medium/ Medium,Normal,Yes,RCB,4.0,"Jan 31, 2017",,2022,6'5,203lbs,61,61,61,56,60,60,60,56,60,60,60,60,68,68,68,60,71,79,79,79,71,73,84,84,84,73,17.0,42.0,80.0,72.0,39.0,64.0,39.0,19.0,70.0,62.0,46.0,64.0,32.0,75.0,30.0,50.0,54.0,81.0,94.0,30.0,83.0,80.0,49.0,50.0,65.0,74.0,84.0,85.0,85.0,16.0,13.0,15.0,16.0,13.0,€43.6M
275,195093,Willian José,26,https://cdn.sofifa.org/players/4/19/195093.png,Brazil,https://cdn.sofifa.org/flags/54.png,82,83,Real Sociedad,https://cdn.sofifa.org/teams/2/light/457.png,€26.5M,€44K,1945,Right,2.0,4.0,4.0,Medium/ Low,Normal,Yes,ST,12.0,"Jul 31, 2016",,2024,6'2,205lbs,83,83,83,76,80,80,80,76,77,77,77,75,71,71,71,75,58,59,59,59,58,56,57,57,57,56,54.0,84.0,84.0,78.0,80.0,79.0,68.0,71.0,50.0,80.0,62.0,65.0,65.0,81.0,43.0,84.0,72.0,73.0,90.0,77.0,65.0,35.0,87.0,68.0,80.0,75.0,40.0,32.0,30.0,15.0,14.0,16.0,15.0,8.0,€57.6M
276,193525,Mário Fernandes,27,https://cdn.sofifa.org/players/4/19/193525.png,Russia,https://cdn.sofifa.org/flags/40.png,82,82,PFC CSKA Moscow,https://cdn.sofifa.org/teams/2/light/315.png,€18.5M,€1K,2102,Right,2.0,3.0,3.0,High/ High,Lean,No,RB,6.0,"Jul 1, 2012",,2022,6'2,176lbs,74,74,74,76,76,76,76,76,76,76,76,78,78,78,78,78,82,81,81,81,82,82,81,81,81,82,76.0,56.0,76.0,78.0,52.0,77.0,66.0,39.0,74.0,79.0,79.0,85.0,79.0,80.0,61.0,71.0,84.0,87.0,75.0,58.0,77.0,78.0,76.0,73.0,53.0,76.0,83.0,82.0,84.0,12.0,13.0,14.0,13.0,12.0,€40.7M
277,193469,Víctor Ruiz,29,https://cdn.sofifa.org/players/4/19/193469.png,Spain,https://cdn.sofifa.org/flags/45.png,82,83,Villarreal CF,https://cdn.sofifa.org/teams/2/light/483.png,€19.5M,€43K,1830,Left,2.0,2.0,2.0,Medium/ Medium,Normal,Yes,LCB,6.0,"Jul 1, 2015",,2019,6'1,172lbs,59,59,59,58,59,59,59,58,61,61,61,61,68,68,68,61,74,79,79,79,74,76,83,83,83,76,54.0,37.0,77.0,74.0,39.0,53.0,67.0,46.0,70.0,71.0,55.0,59.0,56.0,78.0,58.0,59.0,78.0,72.0,87.0,38.0,82.0,83.0,39.0,56.0,46.0,72.0,81.0,84.0,85.0,12.0,8.0,6.0,6.0,14.0,€42.4M
278,193283,T. Delaney,26,https://cdn.sofifa.org/players/4/19/193283.png,Denmark,https://cdn.sofifa.org/flags/13.png,82,83,Borussia Dortmund,https://cdn.sofifa.org/teams/2/light/22.png,€21.5M,€61K,2211,Left,2.0,4.0,3.0,High/ High,Normal,No,LCM,8.0,"Jul 1, 2018",,2022,6'0,174lbs,78,78,78,76,78,78,78,76,78,78,78,78,80,80,80,78,81,82,82,82,81,82,83,83,83,82,67.0,72.0,83.0,79.0,66.0,73.0,71.0,68.0,77.0,77.0,76.0,78.0,73.0,81.0,74.0,78.0,91.0,90.0,79.0,74.0,84.0,85.0,75.0,77.0,60.0,81.0,80.0,82.0,81.0,8.0,12.0,11.0,14.0,15.0,€38.2M
279,192984,K. Casteels,26,https://cdn.sofifa.org/players/4/19/192984.png,Belgium,https://cdn.sofifa.org/flags/7.png,82,85,VfL Wolfsburg,https://cdn.sofifa.org/teams/2/light/175.png,€19.5M,€46K,1250,Left,2.0,2.0,1.0,Medium/ Medium,Normal,No,GK,13.0,"Jan 21, 2015",,2021,6'6,190lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,15.0,14.0,35.0,13.0,14.0,20.0,13.0,37.0,23.0,44.0,46.0,50.0,81.0,43.0,21.0,58.0,44.0,72.0,18.0,33.0,16.0,15.0,42.0,20.0,40.0,11.0,19.0,17.0,83.0,77.0,77.0,81.0,83.0,€34.6M
280,192318,M. Götze,26,https://cdn.sofifa.org/players/4/19/192318.png,Germany,https://cdn.sofifa.org/flags/21.png,82,85,Borussia Dortmund,https://cdn.sofifa.org/teams/2/light/22.png,€27M,€67K,2101,Right,4.0,4.0,4.0,Medium/ Medium,Normal,Yes,CM,10.0,"Aug 1, 2016",,2020,5'9,165lbs,78,78,78,83,83,83,83,83,85,85,85,84,84,84,84,84,75,75,75,75,75,71,66,66,66,71,78.0,75.0,51.0,87.0,86.0,84.0,81.0,72.0,82.0,90.0,74.0,64.0,86.0,84.0,85.0,68.0,58.0,73.0,68.0,66.0,58.0,65.0,81.0,86.0,77.0,85.0,63.0,53.0,57.0,14.0,7.0,12.0,6.0,10.0,€47.9M
281,192227,S. Mustafi,26,https://cdn.sofifa.org/players/4/19/192227.png,Germany,https://cdn.sofifa.org/flags/21.png,82,84,Arsenal,https://cdn.sofifa.org/teams/2/light/1.png,€22.5M,€115K,1914,Right,3.0,3.0,2.0,Medium/ High,Normal,Yes,RCB,20.0,"Aug 30, 2016",,2021,6'0,181lbs,67,67,67,64,65,65,65,64,66,66,66,65,70,70,70,65,75,79,79,79,75,77,83,83,83,77,53.0,58.0,81.0,77.0,51.0,53.0,55.0,47.0,69.0,70.0,58.0,65.0,63.0,82.0,67.0,66.0,83.0,68.0,78.0,52.0,82.0,82.0,50.0,55.0,54.0,73.0,80.0,82.0,82.0,11.0,9.0,15.0,10.0,6.0,€44.4M
282,191180,J. Pastore,29,https://cdn.sofifa.org/players/4/19/191180.png,Argentina,https://cdn.sofifa.org/flags/52.png,82,82,Roma,https://cdn.sofifa.org/teams/2/light/52.png,€21.5M,€84K,2050,Right,3.0,4.0,4.0,High/ Medium,Lean,Yes,CAM,27.0,"Jul 1, 2018",,2022,6'2,172lbs,78,78,78,83,83,83,83,83,85,85,85,82,83,83,83,82,72,73,73,73,72,69,64,64,64,69,77.0,73.0,61.0,86.0,78.0,87.0,83.0,69.0,83.0,86.0,69.0,69.0,79.0,78.0,63.0,78.0,49.0,62.0,64.0,76.0,65.0,69.0,78.0,87.0,75.0,80.0,45.0,59.0,51.0,14.0,9.0,6.0,10.0,12.0,€36.6M
283,189505,Pedro,30,https://cdn.sofifa.org/players/4/19/189505.png,Spain,https://cdn.sofifa.org/flags/45.png,82,82,Chelsea,https://cdn.sofifa.org/teams/2/light/5.png,€21M,€140K,1968,Right,3.0,5.0,4.0,High/ High,Lean,Yes,RW,11.0,"Aug 20, 2015",,2020,5'7,143lbs,78,78,78,83,83,83,83,83,83,83,83,82,77,77,77,82,66,64,64,64,66,62,53,53,53,62,78.0,78.0,55.0,80.0,70.0,84.0,81.0,57.0,71.0,85.0,79.0,74.0,82.0,81.0,80.0,77.0,66.0,70.0,47.0,79.0,56.0,49.0,82.0,77.0,66.0,77.0,49.0,32.0,31.0,5.0,11.0,12.0,15.0,9.0,€38.9M
284,189125,G. Bonaventura,28,https://cdn.sofifa.org/players/4/19/189125.png,Italy,https://cdn.sofifa.org/flags/27.png,82,82,Milan,https://cdn.sofifa.org/teams/2/light/47.png,€22M,€115K,2207,Right,3.0,3.0,4.0,High/ Medium,Lean,No,CM,5.0,"Sep 1, 2014",,2020,5'11,165lbs,80,80,80,83,83,83,83,83,84,84,84,83,84,84,84,83,81,80,80,80,81,79,75,75,75,79,82.0,70.0,70.0,84.0,78.0,83.0,78.0,78.0,80.0,85.0,75.0,77.0,77.0,82.0,77.0,84.0,69.0,84.0,66.0,86.0,68.0,72.0,78.0,82.0,68.0,82.0,74.0,72.0,68.0,10.0,14.0,7.0,15.0,14.0,€37.4M
